order_id,purchase_dt,estimated_dt,actual_dt,lateness_hours,lateness_calendar_days,same_calendar_day,label_timestamp_strict,label_calendar_day
8563039e855156e48fccee4d611a3196,2018-02-17 15:59:46,2018-03-20,2018-03-20 00:59:25,0.9902777777777778,0,True,1,0
1d067305b599c1e0dceb3864056ea527,2018-02-14 13:05:17,2018-03-09,2018-03-09 21:52:36,21.876666666666665,0,True,1,0
c82a457d646f77c8f151e12a3e517ed2,2018-08-08 21:11:25,2018-08-15,2018-08-15 15:02:09,15.035833333333333,0,True,1,0
2c3a5e5f5bc3ae78ed5748461e62d47d,2018-01-22 19:22:26,2018-02-06,2018-02-06 15:49:01,15.816944444444445,0,True,1,0
6cc4eb51469dec50a6130fe1cd07b7f9,2017-05-08 12:22:44,2017-05-19,2017-05-19 15:55:47,15.929722222222223,0,True,1,0
5342acb7b183acec77f59e4d78f7c804,2018-03-29 20:53:48,2018-04-24,2018-04-24 16:10:44,16.17888888888889,0,True,1,0
884b1394fc8888e6a877df86eb19e74c,2018-03-19 21:50:14,2018-03-29,2018-03-29 17:32:05,17.53472222222222,0,True,1,0
2f4545bda1b1c794a9a35a3fbe4257ba,2018-05-16 13:47:51,2018-06-05,2018-06-05 15:38:50,15.647222222222222,0,True,1,0
1a4cc55b483d875e3b8bbd64a1b31bba,2018-04-12 14:05:08,2018-05-09,2018-05-09 15:08:44,15.145555555555555,0,True,1,0
ed24759a0ae96582e88fdca0c0997d22,2018-03-24 11:58:06,2018-04-23,2018-04-23 14:57:48,14.963333333333333,0,True,1,0
f98ae4bbfd1a32ea2104c8cf1f64dabf,2018-02-25 18:53:53,2018-03-27,2018-03-27 22:06:48,22.113333333333333,0,True,1,0
a236ae70310b60403c3adac81f96d5e6,2018-07-16 23:40:37,2018-08-06,2018-08-06 17:40:28,17.674444444444443,0,True,1,0
7c3e6d9d783f5fb5927a500abf1cfbaf,2018-08-22 01:35:54,2018-08-28,2018-08-28 16:46:41,16.778055555555557,0,True,1,0
74016effecaa79d592487f6a4ee47d4b,2017-02-18 10:39:14,2017-03-21,2017-03-21 08:37:58,8.632777777777777,0,True,1,0
f4f88d0fded20ff7a60fb80ccdd533d2,2018-08-04 22:18:12,2018-08-20,2018-08-20 23:25:22,23.422777777777778,0,True,1,0
2640506a4584f571430195e2fa215406,2017-09-01 15:33:09,2017-09-27,2017-09-27 18:25:49,18.43027777777778,0,True,1,0
eb314576a333adeb296496f38c4c7852,2018-01-23 14:52:06,2018-02-16,2018-02-16 01:28:48,1.48,0,True,1,0
b95764ee8ef0302702f107df59c9c4a2,2017-05-01 19:13:37,2017-06-02,2017-06-02 06:17:21,6.289166666666667,0,True,1,0
bf2910ffd07baa17d7d2ce5a170da758,2018-07-18 16:20:25,2018-08-06,2018-08-06 17:42:37,17.710277777777776,0,True,1,0
31209eb386cfc93a1aeacf7d2da74f86,2018-02-19 21:53:30,2018-03-23,2018-03-23 14:28:41,14.478055555555555,0,True,1,0
aeb12b49be31428bee39c92e36968325,2017-03-27 20:31:23,2017-04-13,2017-04-13 10:42:00,10.7,0,True,1,0
a5875ee134166b373cc08cbea838760c,2018-08-24 14:30:31,2018-08-30,2018-08-30 14:46:57,14.7825,0,True,1,0
d6b16c30481ca56fec3cc6919a37c1c1,2017-03-21 10:21:51,2017-04-11,2017-04-11 13:29:30,13.491666666666667,0,True,1,0
5cbc29442f8eaafa46489e988fafa403,2018-08-11 22:06:23,2018-08-16,2018-08-16 21:38:54,21.648333333333333,0,True,1,0
30c55005c29694f8bb42f9d42c659aa5,2017-11-17 13:15:32,2017-12-11,2017-12-11 16:23:53,16.398055555555555,0,True,1,0
2ad5a06596850e972a2074a311a1a30f,2017-04-18 22:38:59,2017-05-11,2017-05-11 09:07:31,9.125277777777777,0,True,1,0
be5b278e38c06fb98c18c6ed0554b754,2018-08-02 12:06:27,2018-08-08,2018-08-08 16:32:55,16.54861111111111,0,True,1,0
9f1cbfd860863f340881bcfef13fc3eb,2017-10-23 11:38:18,2017-11-24,2017-11-24 21:02:39,21.044166666666666,0,True,1,0
051fcda88d997d3ff86012da2a556342,2018-08-24 14:59:37,2018-08-29,2018-08-29 17:38:25,17.64027777777778,0,True,1,0
fa9aefedb556db70fd8ca7a716f79802,2018-08-19 23:05:53,2018-08-23,2018-08-23 22:51:56,22.865555555555556,0,True,1,0
d13edc5c7574bda9f7c9dc6b92a72edf,2018-05-20 14:17:22,2018-06-08,2018-06-08 22:08:35,22.143055555555556,0,True,1,0
5b664e80ddc573f779bc4b33c7a457ea,2018-04-17 15:43:38,2018-04-30,2018-04-30 20:38:34,20.642777777777777,0,True,1,0
0bf1392e4d1b5bb968191f48c30e5628,2017-11-26 15:50:34,2017-12-15,2017-12-15 16:32:05,16.53472222222222,0,True,1,0
d8b81d0afc8e1dc9c448772c8789d612,2018-03-13 20:28:43,2018-03-29,2018-03-29 16:28:57,16.4825,0,True,1,0
ceecda7c9b24cbff643a6c5119a9ec6d,2018-07-31 14:31:45,2018-08-06,2018-08-06 18:05:43,18.095277777777778,0,True,1,0
03c7acb8cfb3a3567a70fee4a1e2f82d,2018-03-28 16:57:56,2018-04-17,2018-04-17 18:45:54,18.765,0,True,1,0
15c4d15a595aaff02d4de63093a4b57c,2018-08-06 11:22:17,2018-08-14,2018-08-14 00:47:33,0.7925,0,True,1,0
8835bc08d0bba62b3f65c7903126fa49,2018-08-06 13:26:46,2018-08-15,2018-08-15 14:28:29,14.474722222222223,0,True,1,0
f718de7d7e4e4598f3579368cca01a91,2018-07-29 15:45:23,2018-08-07,2018-08-07 23:35:43,23.595277777777778,0,True,1,0
e11dbf8f73df2ef44ac68c5dd90b3892,2018-08-14 17:59:38,2018-08-17,2018-08-17 22:16:24,22.273333333333333,0,True,1,0
a3157fa833670799cf5d82abf9188905,2018-01-02 22:30:18,2018-01-31,2018-01-31 18:26:56,18.448888888888888,0,True,1,0
3b3c727f2f017c3efa05f74a729727d0,2018-03-16 09:46:00,2018-04-05,2018-04-05 17:02:55,17.04861111111111,0,True,1,0
9f188fd1c4dddf39da5a0db98006c240,2018-02-01 23:20:38,2018-02-23,2018-02-23 22:49:23,22.823055555555555,0,True,1,0
984d353f61e2dc775d7dd4b09882b481,2018-03-26 23:50:49,2018-04-17,2018-04-17 16:19:26,16.323888888888888,0,True,1,0
1844430a4130a112771839a244829457,2017-10-08 21:43:00,2017-10-25,2017-10-25 14:48:03,14.800833333333333,0,True,1,0
21ee832eff624a82225c6e98cd2dcf7f,2018-08-15 21:15:58,2018-08-24,2018-08-24 22:23:41,22.39472222222222,0,True,1,0
949280c70c6d62ec9c06fffc5ecf1fe4,2017-03-15 09:41:22,2017-04-10,2017-04-10 12:12:48,12.213333333333333,0,True,1,0
b53182a21556b268f4379515546be86e,2018-03-03 19:39:54,2018-03-21,2018-03-21 17:34:50,17.580555555555556,0,True,1,0
1612d79764f7941116acc8be4239906b,2018-02-24 14:59:24,2018-03-22,2018-03-22 22:14:53,22.248055555555556,0,True,1,0
44c4ba0247b4e50ab9c03466cc15ea5c,2018-03-29 21:24:53,2018-04-17,2018-04-17 19:44:32,19.74222222222222,0,True,1,0
b0dd70806e7372c35f599726cb3170cb,2017-11-26 16:45:47,2017-12-15,2017-12-15 20:49:53,20.83138888888889,0,True,1,0
e7fe197c60eec45afb91acb7de6d6260,2017-10-17 12:39:00,2017-11-07,2017-11-07 12:43:20,12.722222222222221,0,True,1,0
477ba53956bcbed8ecfb53c564354a34,2018-05-20 11:09:06,2018-06-05,2018-06-05 17:33:28,17.557777777777776,0,True,1,0
b8c123fb1b26f1adfb0d6f9d17255de7,2017-12-28 11:27:49,2018-01-17,2018-01-17 18:02:50,18.04722222222222,0,True,1,0
06ff862a85c2402aa52dc9edf150bf30,2017-11-30 13:31:08,2017-12-28,2017-12-28 22:27:57,22.465833333333332,0,True,1,0
45920ad3d9899cb3c75de086024c18c8,2017-11-12 22:33:11,2017-12-06,2017-12-06 15:04:48,15.08,0,True,1,0
be0d916fb5cf8a5dddcd98ad4905678e,2017-11-21 10:16:47,2017-12-07,2017-12-07 10:05:41,10.094722222222222,0,True,1,0
a2538594406c450266b29fb9a0338424,2018-08-21 21:15:52,2018-08-24,2018-08-24 01:21:41,1.361388888888889,0,True,1,0
0577713eb945f355426be26104c26b77,2017-04-23 01:17:39,2017-05-19,2017-05-19 08:35:31,8.591944444444444,0,True,1,0
a7126b0cb60c6a688dfdac0b29f66f4c,2017-07-16 20:05:12,2017-08-18,2017-08-18 16:42:23,16.70638888888889,0,True,1,0
1d8c036b52411d073f99e9008d0cd0d4,2017-04-20 14:34:44,2017-05-10,2017-05-10 11:07:55,11.131944444444445,0,True,1,0
3f3e01f29d25bb2e62be81659113d44e,2017-02-06 14:02:03,2017-03-13,2017-03-13 10:52:40,10.877777777777778,0,True,1,0
87a5b73c9ee4b5b6148d301393dd72b2,2018-02-23 17:19:08,2018-03-19,2018-03-19 20:43:33,20.725833333333334,0,True,1,0
93abdbce647cddc77973a6d8c25643b8,2017-03-04 19:32:47,2017-03-27,2017-03-27 13:56:17,13.938055555555556,0,True,1,0
14f38e83e237f237348b97dd9f228d40,2018-01-31 09:49:33,2018-02-16,2018-02-16 22:18:58,22.316111111111113,0,True,1,0
9413addabc2268ea995d4e968a185ab3,2017-08-14 19:45:18,2017-09-05,2017-09-05 12:55:24,12.923333333333334,0,True,1,0
347d4f4caa9013e50f10654675fa35ef,2018-05-11 21:59:22,2018-06-01,2018-06-01 16:36:33,16.609166666666667,0,True,1,0
70eaa52116958c2e734172d6ed51015e,2018-03-15 14:17:38,2018-03-27,2018-03-27 18:26:42,18.445,0,True,1,0
e77d85bec584c36b9558adc732947c76,2017-03-02 21:58:35,2017-03-29,2017-03-29 15:22:38,15.377222222222223,0,True,1,0
ee0ad0da72450479a221d3130c63afd1,2017-11-24 21:22:30,2017-12-20,2017-12-20 23:29:11,23.48638888888889,0,True,1,0
7e2680945c22bf90f075339750b45ce2,2017-11-25 12:01:33,2017-12-20,2017-12-20 17:58:47,17.97972222222222,0,True,1,0
02e440cd2d735b66f2c859ecd1ec44bd,2017-11-24 00:07:16,2017-12-14,2017-12-14 12:48:31,12.80861111111111,0,True,1,0
4cfaef0e608d086a42b2ab2d089419fb,2017-11-28 19:24:34,2017-12-21,2017-12-21 15:03:31,15.05861111111111,0,True,1,0
bae6f9f2cc261de0a62c483184fde7f4,2018-02-16 17:05:29,2018-03-08,2018-03-08 18:13:23,18.223055555555554,0,True,1,0
8ab67a33f5086c5971aca4569c4067a9,2018-01-20 23:34:50,2018-02-21,2018-02-21 20:54:37,20.91027777777778,0,True,1,0
91fe2d042bdf1fb8d6f2fc33f209ec04,2017-06-28 20:19:51,2017-07-28,2017-07-28 19:52:01,19.866944444444446,0,True,1,0
96304a015b3d99852d4e0e709a0adacb,2018-05-16 15:01:37,2018-06-05,2018-06-05 15:32:59,15.549722222222222,0,True,1,0
19f52cca1f9f963eb3275ad1a2033c0d,2018-08-06 08:58:00,2018-08-09,2018-08-09 18:24:51,18.414166666666667,0,True,1,0
14755aa40518fc8bb089f3f11af8cbbb,2017-12-12 12:04:43,2018-01-11,2018-01-11 23:43:56,23.732222222222223,0,True,1,0
d1c8a4c31e8c7baecf7db50c988e5527,2018-07-23 09:31:16,2018-08-17,2018-08-17 19:06:48,19.113333333333333,0,True,1,0
be13978ecac5e754184c77063ea75e2f,2018-08-20 14:56:58,2018-08-29,2018-08-29 18:32:16,18.537777777777777,0,True,1,0
3cabe471faa982a15a1e8a9e4b71559e,2017-11-24 04:09:33,2017-12-15,2017-12-15 21:46:32,21.775555555555556,0,True,1,0
9175e3d0958ce6f5f907c1c9a723e0a5,2018-02-15 09:19:26,2018-03-12,2018-03-12 17:19:32,17.325555555555557,0,True,1,0
8ef9773bd9ab2847c59fa02239ab6b43,2018-01-05 12:44:31,2018-02-08,2018-02-08 11:56:46,11.946111111111112,0,True,1,0
d31122a9dce1042519a69fd29fc249de,2018-02-16 10:31:31,2018-03-13,2018-03-13 21:26:49,21.446944444444444,0,True,1,0
fdd5c1089ba5eeffbe95fd36269b6d5e,2018-02-20 15:50:21,2018-03-16,2018-03-16 23:10:04,23.16777777777778,0,True,1,0
fe97f3949cbc37b9ab48ac5769514cbe,2017-11-27 13:42:45,2017-12-18,2017-12-18 13:13:34,13.226111111111111,0,True,1,0
b0824d7e22fb8f487be1f22753268ce2,2018-01-20 23:58:24,2018-02-22,2018-02-22 21:13:44,21.22888888888889,0,True,1,0
58c3b9078e5980f72acd38350898f93d,2018-01-22 12:07:05,2018-02-16,2018-02-16 13:32:04,13.534444444444444,0,True,1,0
c2ce0c4ec17fc536b85fb3363853bb17,2018-02-05 16:41:52,2018-03-02,2018-03-02 22:27:27,22.4575,0,True,1,0
a42545a6644c3109108b573210cd4550,2017-09-04 14:28:20,2017-09-15,2017-09-15 21:13:48,21.23,0,True,1,0
b908238158de71c7143c6284de581ce1,2018-04-09 23:40:06,2018-04-30,2018-04-30 18:41:06,18.685,0,True,1,0
c03d00add5dc4b9abb8e3cf45991da96,2017-11-10 11:24:12,2017-11-30,2017-11-30 22:29:11,22.48638888888889,0,True,1,0
8d2277f13f62b13b16b95ad41120decc,2018-05-15 15:41:46,2018-06-04,2018-06-04 13:48:28,13.807777777777778,0,True,1,0
57899333b5e286632bd2599d3f7864ce,2018-03-16 19:16:56,2018-04-05,2018-04-05 20:51:24,20.856666666666666,0,True,1,0
ddd7e1f8c4e3b5f791b57bd791f38eef,2018-05-20 20:18:30,2018-06-05,2018-06-05 15:37:48,15.63,0,True,1,0
13b8bebe558b8424a4ccf23df4c01f77,2017-10-29 19:29:22,2017-11-23,2017-11-23 23:17:56,23.29888888888889,0,True,1,0
0d91eecd335defba92a82bc3f062225a,2018-08-01 18:33:19,2018-08-22,2018-08-22 04:18:27,4.3075,0,True,1,0
5fd01511f0ac02261addc2116f223d5c,2017-05-18 20:45:33,2017-05-31,2017-05-31 16:27:58,16.46611111111111,0,True,1,0
c89faf2acf424fe14db2131b5b6ae379,2018-03-15 22:54:14,2018-04-06,2018-04-06 19:50:54,19.848333333333333,0,True,1,0
461b8a4cb347a9be3d42546de69edbb9,2018-08-20 22:29:55,2018-08-23,2018-08-23 20:53:44,20.895555555555557,0,True,1,0
dfcdf23e1d25c70a86ce04d0659e85b0,2018-03-15 14:16:20,2018-04-06,2018-04-06 18:32:20,18.538888888888888,0,True,1,0
7d5c1320ac55581cd5de4d8f83c99731,2018-03-27 14:43:48,2018-04-18,2018-04-18 00:34:36,0.5766666666666667,0,True,1,0
dd5440d0c678a3437186c8b73d4e195d,2018-04-25 20:37:10,2018-05-16,2018-05-16 12:03:25,12.056944444444444,0,True,1,0
8d9c0dc8d5a2ce804f6b925d8f8e6c1d,2018-03-19 13:40:14,2018-04-10,2018-04-10 23:28:27,23.474166666666665,0,True,1,0
3828ca6e6450e317619b87f49eca6492,2018-08-02 16:57:06,2018-08-09,2018-08-09 20:58:50,20.980555555555554,0,True,1,0
f9981828f2a400a48939ca9ec5233c91,2018-03-07 15:14:38,2018-03-28,2018-03-28 15:37:51,15.630833333333333,0,True,1,0
29fc23bcd9e04ac6a5919350404eb36c,2018-03-03 21:52:44,2018-04-04,2018-04-04 16:37:00,16.616666666666667,0,True,1,0
ab1e451ac61a9e1ed83028e67458d722,2018-01-08 21:39:41,2018-02-07,2018-02-07 17:08:25,17.14027777777778,0,True,1,0
9ba5b74f4d7d84f76cfb1644b6eee3a9,2018-02-26 12:51:04,2018-03-22,2018-03-22 20:56:46,20.94611111111111,0,True,1,0
1265cc7a9988226b4abf1885582ceade,2018-08-06 17:01:24,2018-08-13,2018-08-13 15:47:40,15.794444444444444,0,True,1,0
b2f9e7490c9752bd0a3d8433208a5b50,2018-02-22 23:51:23,2018-03-15,2018-03-15 21:42:24,21.706666666666667,0,True,1,0
5b0ae07059a9f7a0b52fd3b131c7dc73,2018-05-10 12:07:32,2018-06-05,2018-06-05 15:33:03,15.550833333333333,0,True,1,0
0f44fd64ee902f504aefed510fbcb8e7,2018-08-10 22:19:16,2018-08-20,2018-08-20 11:02:28,11.04111111111111,0,True,1,0
7267e79548a97a01f870d9554ecbf645,2017-11-28 21:55:46,2017-12-18,2017-12-18 20:04:13,20.07027777777778,0,True,1,0
39f71ba799c87ce196465bad51c55d0d,2018-08-07 12:37:44,2018-08-16,2018-08-16 16:48:27,16.8075,0,True,1,0
6ea4cd6f1ec3ef5b3dfeb0c90093a5d0,2018-08-22 17:40:17,2018-08-30,2018-08-30 21:28:47,21.47972222222222,0,True,1,0
6cc24bf6c628c261d2f9f0f7eef52a93,2018-02-22 21:58:26,2018-03-27,2018-03-27 16:32:36,16.543333333333333,0,True,1,0
b047dac5341ea96271595f661f547ede,2017-11-21 08:24:21,2017-12-07,2017-12-07 19:49:54,19.831666666666667,0,True,1,0
02a98752595ee9d94c570ad3e18055b4,2018-08-02 12:05:59,2018-08-07,2018-08-07 18:18:30,18.308333333333334,0,True,1,0
77b062be7c5bd21712905feb8e1cfeed,2017-06-14 18:31:54,2017-07-07,2017-07-07 20:32:47,20.546388888888888,0,True,1,0
f0107a10578d0418c07ddd6bbec0f94c,2017-07-04 10:48:43,2017-07-24,2017-07-24 18:12:36,18.21,0,True,1,0
d064d4d070d914984df25775004fce96,2018-05-08 21:46:45,2018-06-06,2018-06-06 22:04:34,22.07611111111111,0,True,1,0
109dfb5756c526e783783356f4384b4e,2018-08-16 15:13:00,2018-08-21,2018-08-21 20:06:19,20.10527777777778,0,True,1,0
3eaa0a2e223ae1b2ed934e0274bdd0cb,2017-07-12 22:50:00,2017-08-03,2017-08-03 20:15:37,20.260277777777777,0,True,1,0
4a20c9e5a8d128dd0b48766a6790a2f3,2018-01-12 19:54:52,2018-02-07,2018-02-07 23:32:20,23.538888888888888,0,True,1,0
6e5042f4099dedf7cc921269ffa0beac,2018-08-22 00:03:22,2018-08-28,2018-08-28 15:26:55,15.448611111111111,0,True,1,0
e1410714b40ecb7735ebc3f823d60745,2018-08-09 20:57:18,2018-08-20,2018-08-20 21:38:37,21.64361111111111,0,True,1,0
0312ecf90786def87f98aa19e0e0ce63,2017-05-10 22:02:40,2017-05-18,2017-05-18 17:09:46,17.162777777777777,0,True,1,0
bb8d02c6bd5c148f41176b66ee1ae726,2018-08-02 12:07:08,2018-08-24,2018-08-24 22:42:04,22.70111111111111,0,True,1,0
3124684fac5c06e0aa798a6c20b9413a,2017-06-05 12:57:58,2017-06-28,2017-06-28 15:19:39,15.3275,0,True,1,0
0c4d9abe48221137e67e9d01a442df13,2017-12-04 13:35:13,2017-12-20,2017-12-20 18:52:40,18.877777777777776,0,True,1,0
3b96533b1d556ba2db462f837d839dfa,2017-08-08 16:40:58,2017-09-12,2017-09-12 18:24:58,18.41611111111111,0,True,1,0
242800e82e3e3f0aca252d6e03e4564c,2017-06-02 09:19:00,2017-06-28,2017-06-28 16:07:41,16.128055555555555,0,True,1,0
d5321e92460be827bc174a460ee24e6a,2018-05-17 16:56:25,2018-06-08,2018-06-08 00:36:43,0.6119444444444444,0,True,1,0
db6f1875969fbcc9c16ab67687385c24,2018-04-16 19:13:47,2018-04-27,2018-04-27 22:12:01,22.200277777777778,0,True,1,0
9b7e94b15ccd427e75e425bd24133b2b,2018-08-09 17:53:19,2018-08-16,2018-08-16 20:04:40,20.07777777777778,0,True,1,0
c487823afa24762b847f2b24917b04b3,2018-02-21 10:58:21,2018-03-15,2018-03-15 00:48:44,0.8122222222222222,0,True,1,0
150f52d53dc64bc95bac1d22d50fdcb5,2018-05-20 20:48:30,2018-06-06,2018-06-06 15:12:35,15.209722222222222,0,True,1,0
9b92d4432c1758cd4215f3fdb1d623a3,2018-02-09 11:35:54,2018-03-14,2018-03-14 14:07:51,14.130833333333333,0,True,1,0
cff1603c17c75c9240279e01bdff4b05,2018-03-25 22:39:42,2018-04-13,2018-04-13 18:34:51,18.580833333333334,0,True,1,0
7ad41ea08a2c58430824670667219a6e,2017-04-10 12:47:28,2017-05-16,2017-05-16 15:32:18,15.538333333333334,0,True,1,0
d3764fd6a2c04354a8cbde8508cc0ba0,2018-04-16 13:34:03,2018-05-10,2018-05-10 14:37:37,14.626944444444444,0,True,1,0
356ba836fa22451d49ef0c3eb18a3e09,2018-08-13 16:17:10,2018-08-16,2018-08-16 13:48:35,13.809722222222222,0,True,1,0
cba45d3fa18d26bd7c6935fca4449feb,2018-08-22 10:49:05,2018-08-28,2018-08-28 20:43:43,20.72861111111111,0,True,1,0
683bf306149bb869980b68d48a1bd6ab,2017-12-12 19:01:53,2018-01-15,2018-01-15 22:35:36,22.593333333333334,0,True,1,0
3d2919530aea3496b5773b143910145f,2018-08-14 09:35:14,2018-08-20,2018-08-20 22:42:01,22.700277777777778,0,True,1,0
4dec20e5f3480964ccd41880b79b3863,2017-12-07 09:22:06,2018-01-03,2018-01-03 21:42:23,21.70638888888889,0,True,1,0
b44d57df8658ffbfb846852cee8d87d2,2017-12-05 19:02:21,2017-12-28,2017-12-28 18:18:08,18.302222222222223,0,True,1,0
bdc8e349078c5028fba22d1da1066974,2018-07-31 23:25:20,2018-08-03,2018-08-03 18:48:54,18.815,0,True,1,0
4f7a5a0f703ed480db529b81affc0c46,2017-04-26 10:40:08,2017-05-15,2017-05-15 15:57:44,15.962222222222222,0,True,1,0
4cfc21861f949b1bb4f23340193a2138,2018-05-04 10:59:29,2018-06-04,2018-06-04 18:33:59,18.566388888888888,0,True,1,0
3f1d84cdd6ee41fd2908f52f5f0bbcd0,2018-07-10 14:56:42,2018-07-24,2018-07-24 20:18:01,20.30027777777778,0,True,1,0
8119174bd1dd63d869875de9844752a8,2017-10-27 17:57:33,2017-11-29,2017-11-29 17:09:24,17.156666666666666,0,True,1,0
300998e3030b6188e511f183f94a5068,2018-01-16 15:47:41,2018-02-15,2018-02-15 22:24:54,22.415,0,True,1,0
aa0bc25a48a3d53cc009df13ed116b23,2018-03-19 09:32:37,2018-03-29,2018-03-29 18:23:06,18.385,0,True,1,0
455c8cc6fcb8015c8fa06b087cf373b1,2018-08-06 19:27:20,2018-08-09,2018-08-09 16:21:51,16.364166666666666,0,True,1,0
15cc05afae8fa894c83b39ac8d46c9d5,2017-05-12 17:03:42,2017-05-22,2017-05-22 15:14:07,15.235277777777778,0,True,1,0
50bc1ac9db5f38b0982adba11e35b948,2017-10-13 14:30:14,2017-11-06,2017-11-06 14:42:01,14.700277777777778,0,True,1,0
1b4cabee44fbb9bb7a27f9748bc71fab,2018-05-15 22:30:44,2018-06-06,2018-06-06 15:52:17,15.87138888888889,0,True,1,0
3a5c53b7345f82b31c0d656d63f3b8fb,2018-08-08 20:13:05,2018-08-13,2018-08-13 18:32:15,18.5375,0,True,1,0
be05142bba741bcf0fde07b5c9c40f48,2017-11-02 14:40:11,2017-11-23,2017-11-23 15:17:28,15.29111111111111,0,True,1,0
668cc6e441f0a986cf09c787ff80463d,2018-05-21 23:36:23,2018-06-07,2018-06-07 19:52:41,19.878055555555555,0,True,1,0
870939e9577d3981c107477c5a27b7f8,2018-03-02 22:46:57,2018-03-22,2018-03-22 19:48:32,19.808888888888887,0,True,1,0
3fc0be2b864e9efc63373bcbafbb16ea,2018-08-03 16:57:59,2018-08-08,2018-08-08 15:18:52,15.314444444444444,0,True,1,0
7168a9782b83f485331f93c31922bea3,2018-02-21 07:04:56,2018-03-16,2018-03-16 19:27:01,19.450277777777778,0,True,1,0
4faae91a65b5f993113cb0c78ca14a61,2017-12-04 17:48:47,2018-01-12,2018-01-12 20:27:54,20.465,0,True,1,0
a05d9f0572c423875de7dd4d2c24e34a,2018-03-03 18:15:25,2018-03-21,2018-03-21 22:28:46,22.479444444444443,0,True,1,0
8e210b98003eece014e3e650fc111c72,2018-01-14 18:05:37,2018-02-14,2018-02-14 17:22:51,17.38083333333333,0,True,1,0
9ac562006aa17a79364b32560651dd5b,2017-11-08 20:35:32,2017-11-22,2017-11-22 14:07:18,14.121666666666666,0,True,1,0
815bed818302adfd6b04958662e7bbad,2018-05-21 13:16:22,2018-06-19,2018-06-19 14:38:42,14.645,0,True,1,0
541bb2ccd254b84fbaabf01e82324cb0,2017-10-06 16:09:48,2017-11-07,2017-11-07 17:02:28,17.04111111111111,0,True,1,0
6ff77ab4a4fe200c8684302532f8e2e0,2017-11-27 20:53:18,2017-12-28,2017-12-28 11:28:50,11.480555555555556,0,True,1,0
1662797f04736ea5acb5de67d5672fcc,2018-03-16 19:39:14,2018-04-05,2018-04-05 20:59:37,20.99361111111111,0,True,1,0
17635bd7488306e5da70e0c945e5fe83,2018-08-09 17:01:54,2018-08-14,2018-08-14 18:58:49,18.98027777777778,0,True,1,0
