year,uf,city_norm,id_municipio,population,log_population,gdp_current,gdp_per_capita,log_gdp_per_capita
2017,RO,ALTA FLORESTA D OESTE,1100015,25437.0,10.14399939801143,485374.332,19081.43,9.85652329538344
2017,RO,ARIQUEMES,1100023,107345.0,11.583812541317878,2287910.379,21313.62,9.96714850121961
2017,RO,CABIXI,1100031,6224.0,8.736328721332908,138109.964,22189.9,10.007437573914428
2017,RO,CACOAL,1100049,88507.0,11.390848222390822,2082761.125,23532.16,10.066165769347005
2017,RO,CEREJEIRAS,1100056,17934.0,9.794509389966382,439245.42,24492.33,10.10615611456949
2017,RO,COLORADO DO OESTE,1100064,18467.0,9.82379478362688,328377.18,17781.84,9.785989226346159
2017,RO,CORUMBIARA,1100072,8659.0,9.06647000155648,332803.811,38434.44,10.556735229616756
2017,RO,COSTA MARQUES,1100080,17400.0,9.76428295481558,212878.868,12234.42,9.412090303035852
2017,RO,ESPIGAO D OESTE,1100098,33030.0,10.405201793433656,566361.294,17146.88,9.749629829792752
2017,RO,GUAJARA MIRIM,1100106,47451.0,10.767473952780994,775194.509,16336.74,9.701233047954647
2017,RO,JARU,1100114,55871.0,10.930818639199273,1354732.936,24247.52,10.096110863575332
2017,RO,JI PARANA,1100122,132667.0,11.795605045799219,3062161.773,23081.56,10.046832633015223
2017,RO,MACHADINHO D OESTE,1100130,38609.0,10.561266589258283,587757.544,15223.33,9.630650085041635
2017,RO,NOVA BRASILANDIA D OESTE,1100148,21747.0,9.98727707826581,345424.749,15883.79,9.673117326597346
2017,RO,OURO PRETO DO OESTE,1100155,39759.0,10.590616660770511,762112.073,19168.29,9.861064798316765
2017,RO,PIMENTA BUENO,1100189,38051.0,10.546708924326348,1050682.476,27612.48,10.226059338271051
2017,RO,PORTO VELHO,1100205,519436.0,13.160500811715206,16974627.246,32678.96,10.394517324982981
2017,RO,PRESIDENTE MEDICI,1100254,22124.0,10.00446346987613,410136.029,18538.06,9.827635136647874
2017,RO,RIO CRESPO,1100262,3829.0,8.250620082174692,105271.88,27493.31,10.221734353155114
2017,RO,ROLIM DE MOURA,1100288,57074.0,10.952121471397996,1304503.003,22856.34,10.037027570123456
2017,RO,SANTA LUZIA D OESTE,1100296,8198.0,9.011767474596178,153096.39,18674.85,9.834986524360136
2017,RO,VILHENA,1100304,95630.0,11.468252314258486,2523712.334,26390.38,10.180792720665213
2017,RO,SAO MIGUEL DO GUAPORE,1100320,24181.0,10.093363833734193,633098.871,26181.67,10.172853020512692
2017,RO,NOVA MAMORE,1100338,28891.0,10.271320019170737,463143.777,16030.73,9.682325162425409
2017,RO,ALVORADA D OESTE,1100346,16747.0,9.726034127139034,252251.827,15062.51,9.620030541926905
2017,RO,ALTO ALEGRE DOS PARECIS,1100379,14045.0,9.550092936718967,328001.36,23353.6,10.058549245835998
2017,RO,ALTO PARAISO,1100403,20916.0,9.94831750445392,307458.999,14699.7,9.595650390680696
2017,RO,BURITIS,1100452,39044.0,10.572470106096775,649984.96,16647.5,9.720075401260145
2017,RO,NOVO HORIZONTE DO OESTE,1100502,10051.0,9.215526898663482,167452.596,16660.29,9.7208433436956
2017,RO,CACAULANDIA,1100601,6460.0,8.773539383558166,139923.908,21660.05,9.98327099583433
2017,RO,CAMPO NOVO DE RONDONIA,1100700,14484.0,9.580868910203451,266520.108,18401.0,9.820214633342307
2017,RO,CANDEIAS DO JAMARI,1100809,25266.0,10.137254475487468,491349.743,19447.07,9.875503115331316
2017,RO,CASTANHEIRAS,1100908,3550.0,8.174984532943087,110916.455,31244.07,10.349616882719129
2017,RO,CHUPINGUAIA,1100924,10593.0,9.268043082104471,279876.833,26420.92,10.181949247653835
2017,RO,CUJUBIM,1100940,22443.0,10.018778596870863,324734.77,14469.31,9.579854243031154
2017,RO,GOVERNADOR JORGE TEIXEIRA,1101005,9745.0,9.184612223403452,178524.337,18319.58,9.81578029711562
2017,RO,ITAPUA DO OESTE,1101104,10310.0,9.240966565517944,158292.644,15353.31,9.63915149536248
2017,RO,MINISTRO ANDREAZZA,1101203,10751.0,9.282847062762931,215810.06,20073.49,9.907205133760003
2017,RO,MIRANTE DA SERRA,1101302,12258.0,9.414015640094995,205082.399,16730.49,9.725047851581174
2017,RO,MONTE NEGRO,1101401,16186.0,9.69196372993396,267804.392,16545.43,9.713925647566679
2017,RO,NOVA UNIAO,1101435,7769.0,8.958025443361693,121147.074,15593.65,9.65468318569932
2017,RO,PARECIS,1101450,5904.0,8.683554728631462,99549.443,16861.36,9.73283919803529
2017,RO,PIMENTEIRAS DO OESTE,1101468,2410.0,7.787796878181171,99367.077,41231.15,10.626973570836634
2017,RO,PRIMAVERA DE RONDONIA,1101476,3411.0,8.13505390861157,62900.299,18440.43,9.822355042910774
2017,RO,SAO FELIPE D OESTE,1101484,5994.0,8.698681067461614,87273.174,14560.09,9.586108181585972
2017,RO,SAO FRANCISCO DO GUAPORE,1101492,19694.0,9.888120075405006,335647.881,17043.15,9.743562315332074
2017,RO,SERINGUEIRAS,1101500,12653.0,9.44572864970683,232724.471,18392.83,9.819770561275757
2017,RO,TEIXEIROPOLIS,1101559,4931.0,8.503499864284235,83325.088,16898.21,9.735022154256427
2017,RO,THEOBROMA,1101609,11350.0,9.337061124755339,185034.272,16302.58,9.69913999458114
2017,RO,URUPA,1101708,13106.0,9.480901717619545,200082.389,15266.47,9.633479700137114
2017,RO,VALE DO ANARI,1101757,11149.0,9.319194776888265,143302.668,12853.41,9.4614422221084
2017,RO,VALE DO PARAISO,1101807,8047.0,8.99317889233952,142330.302,17687.37,9.780662640455091
2017,AC,ACRELANDIA,1200013,14366.0,9.572689189010719,229643.528,15985.21,9.679481754594114
2017,AC,ASSIS BRASIL,1200054,6986.0,8.85180655855245,91742.513,13132.34,9.482909314232
2017,AC,BRASILEIA,1200104,24765.0,10.117227023775044,388018.337,15668.01,9.659440155307026
2017,AC,BUJARI,1200138,9664.0,9.17626639164243,158301.257,16380.51,9.703908538750415
2017,AC,CAPIXABA,1200179,11136.0,9.3180281773931,170990.13,15354.72,9.639243322039366
2017,AC,CRUZEIRO DO SUL,1200203,82622.0,11.322043371112159,1287867.305,15587.46,9.654286175902586
2017,AC,EPITACIOLANDIA,1200252,17340.0,9.760828918798548,435952.448,25141.43,10.132312136184304
2017,AC,FEIJO,1200302,32360.0,10.384709273043539,350879.778,10843.01,9.291368132787072
2017,AC,JORDAO,1200328,7858.0,8.969414650866176,78628.093,10006.12,9.211052118624433
2017,AC,MANCIO LIMA,1200336,17910.0,9.793170328225258,194421.094,10855.45,9.292514652387368
2017,AC,MANOEL URBANO,1200344,8886.0,9.092344813738475,135401.466,15237.62,9.63158827395953
2017,AC,MARECHAL THAUMATURGO,1200351,17897.0,9.792444253742804,195343.534,10914.88,9.297973888730063
2017,AC,PLACIDO DE CASTRO,1200385,18510.0,9.826120428959685,241230.592,13032.45,9.475274408671934
2017,AC,PORTO WALTER,1200393,11353.0,9.337325383730672,112710.947,9927.86,9.2032009468234
2017,AC,RIO BRANCO,1200401,383443.0,12.856948865658927,8153153.066,21263.01,9.964771251231321
2017,AC,RODRIGUES ALVES,1200427,17945.0,9.795122527858004,185008.451,10309.75,9.24094231927308
2017,AC,SANTA ROSA DO PURUS,1200435,6230.0,8.737292112544221,71271.205,11440.0,9.344958673700944
2017,AC,SENADOR GUIOMARD,1200450,21552.0,9.978270296979813,359782.439,16693.69,9.722845983771697
2017,AC,SENA MADUREIRA,1200500,43139.0,10.672205919943147,500511.854,11602.31,9.35904568121895
2017,AC,TARAUACA,1200609,40024.0,10.597259537864915,470854.008,11764.29,9.372908950241436
2017,AC,XAPURI,1200708,18174.0,9.80780230240172,231302.176,12727.09,9.451566641017136
2017,AC,PORTO ACRE,1200807,17459.0,9.767667829393593,229926.373,13169.5,9.485734759088805
2017,AM,ALVARAES,1300029,15908.0,9.67464026580524,159082.538,10000.16,9.210456365248703
2017,AM,AMATURA,1300060,11242.0,9.32750099174976,80804.563,7187.74,8.880271191964573
2017,AM,ANAMA,1300086,12978.0,9.471087945687758,108163.032,8334.34,9.028259586194562
2017,AM,ANORI,1300102,20196.0,9.913289357508388,192983.715,9555.54,9.164981015848708
2017,AM,APUI,1300144,21406.0,9.971473250327222,193492.492,9039.17,9.10943325851914
2017,AM,ATALAIA DO NORTE,1300201,19054.0,9.855084813307961,141204.945,7410.78,8.910825905367334
2017,AM,AUTAZES,1300300,38454.0,10.557244005491155,328192.709,8534.68,9.052010303993976
2017,AM,BARCELOS,1300409,27743.0,10.230774879580268,160671.848,5791.44,8.664308898031045
2017,AM,BARREIRINHA,1300508,31542.0,10.359106973305016,239721.442,7600.07,8.936044305838198
2017,AM,BENJAMIN CONSTANT,1300607,41329.0,10.629343907505778,280085.703,6776.98,8.821434401439715
2017,AM,BERURI,1300631,18978.0,9.85108838373692,141497.855,7455.89,8.916893716194549
2017,AM,BOA VISTA DO RAMOS,1300680,18483.0,9.824660771990157,125738.885,6802.95,8.82525860487029
2017,AM,BOCA DO ACRE,1300706,34176.0,10.439308182191418,365382.734,10691.21,9.277270717918904
2017,AM,BORBA,1300805,40464.0,10.608192681929802,296370.6,7324.3,8.899089388678009
2017,AM,CAAPIRANGA,1300839,12820.0,9.4588397305527,142345.571,11103.4,9.315096705152525
2017,AM,CANUTAMA,1300904,15490.0,9.648014489106362,103082.448,6654.77,8.803239426615535
2017,AM,CARAUARI,1301001,28337.0,10.251958939124172,286003.058,10092.92,9.219688541368503
2017,AM,CAREIRO,1301100,37399.0,10.529425983402623,272854.113,7295.76,8.895185692995863
2017,AM,CAREIRO DA VARZEA,1301159,29190.0,10.281615721568997,313356.31,10735.06,9.281363447869468
2017,AM,COARI,1301209,84762.0,11.34761440580968,1322937.213,15607.67,9.655581808085877
2017,AM,CODAJAS,1301308,27817.0,10.233438572167076,464272.954,16690.26,9.722640508114297
2017,AM,EIRUNEPE,1301407,34888.0,10.459926872262475,434005.992,12439.98,9.428751141325384
2017,AM,ENVIRA,1301506,19492.0,9.877810705746144,148765.618,7632.14,8.940254573042557
2017,AM,FONTE BOA,1301605,19669.0,9.886849911383104,167593.138,8520.67,9.050367610005702
2017,AM,GUAJARA,1301654,16339.0,9.701371368413994,115994.51,7099.24,8.867883865275006
2017,AM,HUMAITA,1301704,53383.0,10.885266354583443,556079.079,10416.78,9.251269240785177
2017,AM,IPIXUNA,1301803,28299.0,10.25061708363133,139915.804,4944.2,8.506172688132771
2017,AM,IRANDUBA,1301852,47407.0,10.766546269813347,697064.39,14703.83,9.595931290227629
2017,AM,ITACOATIARA,1301902,99854.0,11.511474412702913,1979493.386,19823.88,9.8946929935213
2017,AM,ITAMARATI,1301951,8128.0,9.003193193746572,93869.193,11548.87,9.354429460475341
2017,AM,ITAPIRANGA,1302009,9125.0,9.118882761487347,107712.765,11804.14,9.376290308830908
2017,AM,JAPURA,1302108,4205.0,8.344267356262645,61997.462,14743.75,9.598642366205675
2017,AM,JURUA,1302207,13956.0,9.543736453508645,99877.356,7156.59,8.87592861111606
2017,AM,JUTAI,1302306,15824.0,9.669346247012378,218569.032,13812.5,9.53340165382953
2017,AM,LABREA,1302405,44861.0,10.71134639022797,495747.107,11050.74,9.310343160612769
2017,AM,MANACAPURU,1302504,96460.0,11.476894060560726,1526356.939,15823.73,9.669329185255451
2017,AM,MANAQUIRI,1302553,30222.0,10.316358502904885,236248.154,7817.09,8.964195558182265
2017,AM,MANAUS,1302603,2130264.0,14.571756943092474,73225448.957,34373.88,10.445081344053689
2017,AM,MANICORE,1302702,54708.0,10.909783508696709,495881.468,9064.15,9.112192670211453
2017,AM,MARAA,1302801,18531.0,9.827254246536539,153885.072,8304.2,9.024637103635818
2017,AM,MAUES,1302900,62212.0,11.038319260104576,459062.845,7379.01,8.906530272607151
2017,AM,NHAMUNDA,1303007,20902.0,9.947647968321782,142266.628,6806.36,8.825759658783742
2017,AM,NOVA OLINDA DO NORTE,1303106,36431.0,10.50320278830352,234351.277,6432.74,8.769311296662279
2017,AM,NOVO AIRAO,1303205,18586.0,9.830217690608354,131745.351,7088.42,8.866358810820271
2017,AM,NOVO ARIPUANA,1303304,25112.0,10.131140919328166,183333.826,7300.65,8.895855628993399
2017,AM,PARINTINS,1303403,113832.0,11.642487741062897,1092154.778,9594.44,9.16904326460769
2017,AM,PAUINI,1303502,19597.0,9.883182799195763,150838.409,7697.02,8.948718431917738
2017,AM,PRESIDENTE FIGUEIREDO,1303536,34574.0,10.45088615653296,445555.007,12887.0,9.464051924856811
2017,AM,RIO PRETO DA EVA,1303569,32001.0,10.37355367982882,384151.957,12004.37,9.393109328671875
2017,AM,SANTA ISABEL DO RIO NEGRO,1303601,23765.0,10.07601126684997,122726.47,5164.17,8.549693294855265
2017,AM,SANTO ANTONIO DO ICA,1303700,23075.0,10.04654839537678,172832.691,7490.04,8.92146291867465
2017,AM,SAO GABRIEL DA CACHOEIRA,1303809,44553.0,10.704457215624819,314681.529,7063.08,8.86277806724798
2017,AM,SAO PAULO DE OLIVENCA,1303908,38047.0,10.546603799490509,235478.492,6189.15,8.730714598018317
2017,AM,SAO SEBASTIAO DO UATUMA,1303957,13421.0,9.504650430718184,101297.216,7547.67,8.929126667784864
2017,AM,SILVES,1304005,9211.0,9.128262260940575,96376.358,10463.18,9.255713275383892
2017,AM,TABATINGA,1304062,63635.0,11.06093462692513,463248.104,7279.77,8.89299190482833
2017,AM,TAPAUA,1304104,17930.0,9.794286337492364,338883.631,18900.37,9.846989685193181
2017,AM,TEFE,1304203,62021.0,11.03524443979654,746603.384,12037.91,9.39589918320312
2017,AM,TONANTINS,1304237,18782.0,9.84070748441342,123846.885,6593.91,8.79405341835625
2017,AM,UARINI,1304260,13428.0,9.505171826581176,186573.975,13894.4,9.53931312909583
2017,AM,URUCARA,1304302,16968.0,9.739143428972826,298330.996,17581.98,9.77468666768157
2017,AM,URUCURITUBA,1304401,22148.0,10.005547627727275,143100.96,6461.12,8.773712716314156
2017,RR,AMAJARI,1400027,11560.0,9.355392643675321,163113.003,14110.12,9.55471841802557
2017,RR,ALTO ALEGRE,1400050,15933.0,9.676210469940312,276115.178,17329.77,9.760238813344062
2017,RR,BOA VISTA,1400100,332020.0,12.712953498910286,8947813.492,26949.62,10.201761581638381
2017,RR,BONFIM,1400159,11945.0,9.388151773292252,266844.211,22339.41,10.01415242518531
2017,RR,CANTA,1400175,16877.0,9.733766277717912,247658.414,14674.31,9.59392176883434
2017,RR,CARACARAI,1400209,20807.0,9.943092807128487,347759.297,16713.57,9.724036073126944
2017,RR,CAROEBE,1400233,9493.0,9.158415299111264,162996.212,17170.15,9.750985928934607
2017,RR,IRACEMA,1400282,10859.0,9.292841593487926,150906.053,13896.86,9.53949015043168
2017,RR,MUCAJAI,1400308,16852.0,9.73228396147602,299920.214,17797.31,9.786858787952502
2017,RR,NORMANDIA,1400407,10527.0,9.261793653565098,148455.206,14102.33,9.554166218695231
2017,RR,PACARAIMA,1400456,12375.0,9.423514392252901,171778.36,13881.08,9.538354078741301
2017,RR,RORAINOPOLIS,1400472,28215.0,10.247644471915889,530589.756,18805.24,9.841944008640095
2017,RR,SAO JOAO DA BALIZA,1400506,7740.0,8.954286157204713,155127.242,20042.28,9.905649214460585
2017,RR,SAO LUIZ,1400605,7597.0,8.935640333747571,119130.318,15681.23,9.660283503179935
2017,RR,UIRAMUTA,1400704,9836.0,9.193906065512758,116502.191,11844.47,9.37970079499522
2017,PA,ABAETETUBA,1500107,153380.0,11.940680301052454,1337352.842,8719.21,9.073398599181852
2017,PA,ABEL FIGUEIREDO,1500131,7231.0,8.886270902072013,80633.033,11151.02,9.319375926398983
2017,PA,ACARA,1500206,54096.0,10.898534010431941,932174.739,17231.86,9.754573305300339
2017,PA,AFUA,1500305,38144.0,10.549149966524329,358270.997,9392.59,9.147782820754765
2017,PA,AGUA AZUL DO NORTE,1500347,26682.0,10.191781937486343,443365.387,16616.65,9.718220662503551
2017,PA,ALENQUER,1500404,55246.0,10.91956931926324,609254.698,11028.03,9.308286166403997
2017,PA,ALMEIRIM,1500503,33195.0,10.410184665718338,666123.183,20066.97,9.906880290685745
2017,PA,ALTAMIRA,1500602,111435.0,11.621205714055005,2501059.781,22444.11,10.018828052072813
2017,PA,ANAJAS,1500701,28466.0,10.256500800641868,204750.747,7192.82,8.880977603091834
2017,PA,ANANINDEUA,1500800,516057.0,13.153974441247719,6980442.813,13526.5,9.512479929516891
2017,PA,ANAPU,1500859,27096.0,10.207178299632961,351211.106,12961.73,9.469833595871208
2017,PA,AUGUSTO CORREA,1500909,44734.0,10.708511471981696,332780.337,7439.09,8.914638224528165
2017,PA,AURORA DO PARA,1500958,30471.0,10.32456350815844,277393.89,9103.54,9.116528469194066
2017,PA,AVEIRO,1501006,15947.0,9.677088708501246,144716.247,9074.83,9.113370115005932
2017,PA,BAGRE,1501105,29808.0,10.302565640319441,176250.44,5912.86,8.68505402749103
2017,PA,BAIAO,1501204,46110.0,10.73880681223516,356595.279,7733.58,8.953456462890408
2017,PA,BANNACH,1501253,3200.0,8.071218539969863,76464.937,23895.29,10.081478495744635
2017,PA,BARCARENA,1501303,121190.0,11.70512309243439,4818669.203,39761.28,10.590674003190788
2017,PA,BELEM,1501402,1452275.0,14.18864253894809,30244780.4,20825.79,9.94399541772293
2017,PA,BELTERRA,1501451,17249.0,9.755567422459507,158065.259,9163.73,9.123117699938053
2017,PA,BENEVIDES,1501501,60990.0,11.0184815912866,1394023.023,22856.58,10.03703806997777
2017,PA,BOM JESUS DO TOCANTINS,1501576,16517.0,9.712205974370661,164637.084,9967.74,9.207209475831956
2017,PA,BONITO,1501600,15834.0,9.66997795897274,136289.588,8607.4,9.06049374972343
2017,PA,BRAGANCA,1501709,124184.0,11.729527668241015,1116022.926,8986.85,9.1036289442474
2017,PA,BRASIL NOVO,1501725,14689.0,9.594922269167922,240062.944,16343.04,9.701618583875765
2017,PA,BREJO GRANDE DO ARAGUAIA,1501758,7182.0,8.879472402074802,80573.121,11218.76,9.325431788473578
2017,PA,BREU BRANCO,1501782,64194.0,11.069680605025184,580409.23,9041.49,9.109689857936784
2017,PA,BREVES,1501808,99896.0,11.511894934155704,743333.934,7441.08,8.91490565864723
2017,PA,BUJARU,1501907,28331.0,10.251747186873514,498798.54,17606.1,9.776057508769581
2017,PA,CACHOEIRA DO PIRIA,1501956,32947.0,10.402685840061139,188109.994,5709.47,8.650056610996431
2017,PA,CACHOEIRA DO ARARI,1502004,23110.0,10.048063973643371,172484.207,7463.62,8.917929804457936
2017,PA,CAMETA,1502103,134100.0,11.806348526363516,1183560.829,8825.96,9.085565953459042
2017,PA,CANAA DOS CARAJAS,1502152,36027.0,10.492051692903633,4089224.54,113504.44,11.63960604427043
2017,PA,CAPANEMA,1502202,67150.0,11.114699093873261,967492.943,14407.94,9.575604126260139
2017,PA,CAPITAO POCO,1502301,52839.0,10.875023758636262,454008.706,8592.3,9.058738108841595
2017,PA,CASTANHAL,1502400,195253.0,12.182056554047783,3758254.896,19248.13,9.86522114388942
2017,PA,CHAVES,1502509,23066.0,10.04615830370029,181413.943,7864.99,8.97030368169677
2017,PA,COLARES,1502608,11759.0,9.372459221452617,79043.907,6721.99,8.813288275036724
2017,PA,CONCEICAO DO ARAGUAIA,1502707,46571.0,10.748754781156906,559419.786,12012.19,9.393760491795417
2017,PA,CONCORDIA DO PARA,1502756,32395.0,10.38579023736888,292381.236,9025.51,9.10792108222521
2017,PA,CUMARU DO NORTE,1502764,13093.0,9.479909389001037,275438.066,21037.05,9.954087981948168
2017,PA,CURIONOPOLIS,1502772,17453.0,9.767324127723256,860117.948,49281.95,10.805333458428729
2017,PA,CURRALINHO,1502806,33490.0,10.419032025002059,630977.847,18840.78,9.843832023497564
2017,PA,CURUA,1502855,13996.0,9.546598299920646,120942.536,8641.22,9.064414773237976
2017,PA,CURUCA,1502905,38959.0,10.57029075775647,276241.407,7090.57,8.866662033658235
2017,PA,DOM ELISEU,1502939,58071.0,10.969438898964677,679845.375,11707.14,9.368039605376088
2017,PA,ELDORADO DO CARAJAS,1502954,32892.0,10.401015148158129,359401.869,10926.73,9.299058874331113
2017,PA,FARO,1503002,7009.0,8.855092980028635,56499.118,8060.94,8.994909501327413
2017,PA,FLORESTA DO ARAGUAIA,1503044,19746.0,9.89075686005731,249650.999,12643.12,9.444947563957983
2017,PA,GARRAFAO DO NORTE,1503077,25363.0,10.141086124819923,242307.416,9553.58,9.164775899664322
2017,PA,GOIANESIA DO PARA,1503093,39352.0,10.580327489821343,373555.452,9492.67,9.158380539712134
2017,PA,GURUPA,1503101,32458.0,10.387733033446775,230595.818,7104.44,8.868615966833291
2017,PA,IGARAPE ACU,1503200,37753.0,10.538846709328679,304515.625,8066.0,8.995536944936974
2017,PA,IGARAPE MIRI,1503309,60994.0,11.018547172582839,376753.49,6176.89,8.72873206820509
2017,PA,INHANGAPI,1503408,11388.0,9.340403256274351,114682.282,10070.45,9.217459967402357
2017,PA,IPIXUNA DO PARA,1503457,62237.0,11.038721024659884,541030.488,8693.07,9.070396463046114
2017,PA,IRITUIA,1503507,31673.0,10.363251434051671,217124.277,6855.19,8.832907172845777
2017,PA,ITAITUBA,1503606,98523.0,11.4980554523035,1770962.067,17975.11,9.79679893311658
2017,PA,ITUPIRANGA,1503705,51835.0,10.855840167555305,560443.379,10812.06,9.288509941806495
2017,PA,JACAREACANGA,1503754,8059.0,8.994668835500674,327690.74,40661.46,10.613060587073775
2017,PA,JACUNDA,1503804,57526.0,10.960009681791586,489216.724,8504.27,9.048441250357813
2017,PA,JURUTI,1503903,56325.0,10.93891151924848,1046267.311,18575.54,9.829654773282597
2017,PA,LIMOEIRO DO AJURU,1504000,28138.0,10.24491179343424,453594.345,16120.35,9.687899759452307
2017,PA,MAE DO RIO,1504059,29260.0,10.284010850340083,293011.769,10014.07,9.21184623759122
2017,PA,MAGALHAES BARATA,1504109,8316.0,9.026056891868688,75315.641,9056.71,9.11137160770609
2017,PA,MARABA,1504208,271594.0,12.512067265071597,8599353.905,31662.53,10.362920824376953
2017,PA,MARACANA,1504307,28679.0,10.263955294713556,219106.289,7639.96,8.94127852871697
2017,PA,MARAPANIM,1504406,27569.0,10.224483504017842,221402.131,8030.84,8.991168921414372
2017,PA,MARITUBA,1504422,127858.0,11.758683373235854,1788120.57,13985.21,9.545827123166102
2017,PA,MEDICILANDIA,1504455,30726.0,10.332897025887751,580793.052,18902.33,9.847093376004205
2017,PA,MELGACO,1504505,26897.0,10.199807213383494,169796.047,6312.82,8.750496160634285
2017,PA,MOCAJUBA,1504604,30277.0,10.318176655171824,306535.842,10124.38,9.222800422134672
2017,PA,MOJU,1504703,79825.0,11.287604544908211,892533.795,11181.13,9.322072247346233
2017,PA,MOJUI DOS CAMPOS,1504752,15646.0,9.658034484302057,155208.724,9920.03,9.202412025534052
2017,PA,MONTE ALEGRE,1504802,56466.0,10.941411675702279,690212.79,12223.51,9.411198231740185
2017,PA,MUANA,1504901,39231.0,10.577248019295883,259935.053,6625.76,8.798871275950312
2017,PA,NOVA ESPERANCA DO PIRIA,1504950,20789.0,9.942227380852058,215609.332,10371.32,9.246895998477273
2017,PA,NOVA IPIXUNA,1504976,16221.0,9.69412362463029,136994.537,8445.51,9.041508617284416
2017,PA,NOVA TIMBOTEUA,1505007,14942.0,9.611998241741393,122890.542,8224.5,9.014994364059476
2017,PA,NOVO PROGRESSO,1505031,25071.0,10.129506964595802,608457.925,24269.39,10.0970123678128
2017,PA,NOVO REPARTIMENTO,1505064,73802.0,11.209154660168863,839945.567,11381.07,9.339794589205658
2017,PA,OBIDOS,1505106,50727.0,10.834233305379868,624556.518,12312.11,9.418419827400331
2017,PA,OEIRAS DO PARA,1505205,31619.0,10.361545110763464,431765.375,13655.25,9.521952571278002
2017,PA,ORIXIMINA,1505304,71078.0,11.171547213514586,1701190.181,23934.13,10.083102533188505
2017,PA,OUREM,1505403,17356.0,9.761751162220882,187883.066,10825.25,9.289729019645254
2017,PA,OURILANDIA DO NORTE,1505437,31921.0,10.371050706242503,540547.911,16933.93,9.737133631791897
2017,PA,PACAJA,1505486,46383.0,10.744709851161437,580575.574,12516.99,9.434922088634671
2017,PA,PALESTINA DO PARA,1505494,7386.0,8.907476977528738,66032.231,8940.19,9.098423968928948
2017,PA,PARAGOMINAS,1505502,110026.0,11.60848106920097,2950441.515,26815.86,10.196786073173293
2017,PA,PARAUAPEBAS,1505536,202356.0,12.217788743231738,18439321.616,91123.18,11.419978470642214
2017,PA,PAU D ARCO,1505551,5341.0,8.583355393669907,74387.236,13927.59,9.54169884126307
2017,PA,PEIXE BOI,1505601,7860.0,8.969669103793757,52915.109,6732.2,8.814805792544927
2017,PA,PICARRA,1505635,12632.0,9.444067716830038,200788.077,15895.19,9.67383473685272
2017,PA,PLACAS,1505650,30109.0,10.312612621475779,255862.379,8497.87,9.047688492464475
2017,PA,PONTA DE PEDRAS,1505700,30219.0,10.316259235826731,212570.591,7034.34,8.858701298160316
2017,PA,PORTEL,1505809,60322.0,11.007468736193116,648014.575,10742.59,9.282064576640977
2017,PA,PORTO DE MOZ,1505908,39991.0,10.596434713093407,295944.654,7400.28,8.909408237207135
2017,PA,PRAINHA,1506005,29067.0,10.277393191736527,302520.55,10407.7,9.250397273887717
2017,PA,PRIMAVERA,1506104,10534.0,9.26245832623829,149268.895,14170.2,9.558967015055318
2017,PA,QUATIPURU,1506112,13237.0,9.490846760678869,90640.484,6847.51,8.83178638934757
2017,PA,REDENCAO,1506138,82464.0,11.320129239882252,1700740.666,20624.04,9.93426115059494
2017,PA,RIO MARIA,1506161,17705.0,9.781658844170995,476845.866,26932.84,10.201138767545324
2017,PA,RONDON DO PARA,1506187,50925.0,10.838128877622877,520484.234,10220.6,9.232258407277113
2017,PA,RUROPOLIS,1506195,49093.0,10.801492106722966,359161.745,7315.95,8.897948853459015
2017,PA,SALINOPOLIS,1506203,39569.0,10.58582653437947,425034.836,10741.61,9.281973355298842
2017,PA,SALVATERRA,1506302,23096.0,10.047458017946159,165814.22,7179.35,8.879103407372304
2017,PA,SANTA BARBARA DO PARA,1506351,20492.0,9.927838643399959,165776.782,8089.83,8.99848660058723
2017,PA,SANTA CRUZ DO ARARI,1506401,9845.0,9.194820560318146,68177.318,6925.07,8.84304783175507
2017,PA,SANTA IZABEL DO PARA,1506500,68836.0,11.139496670061519,718744.957,10441.41,9.253630677708381
2017,PA,SANTA LUZIA DO PARA,1506559,19316.0,9.868740816206293,164123.934,8496.79,9.047561408672548
2017,PA,SANTA MARIA DAS BARREIRAS,1506583,20849.0,9.945109227226947,375754.942,18022.68,9.799441727848837
2017,PA,SANTA MARIA DO PARA,1506609,24186.0,10.093570577723847,310567.738,12840.81,9.460461533041304
2017,PA,SANTANA DO ARAGUAIA,1506708,70764.0,11.16711980716794,803619.323,11356.33,9.33761862943877
2017,PA,SANTAREM,1506807,296302.0,12.59913785838384,4835995.791,16321.17,9.70027958536522
2017,PA,SANTAREM NOVO,1506906,6526.0,8.783702698635217,41026.16,6286.57,8.746329947546815
2017,PA,SANTO ANTONIO DO TAUA,1507003,30611.0,10.329147367929812,344070.024,11240.08,9.327330204241028
2017,PA,SAO CAETANO DE ODIVELAS,1507102,17563.0,9.773606631681607,131227.189,7471.8,8.919025040558639
2017,PA,SAO DOMINGOS DO ARAGUAIA,1507151,24859.0,10.121015365064702,272450.228,10959.82,9.302082375221564
2017,PA,SAO DOMINGOS DO CAPIM,1507201,31123.0,10.345734504736821,309229.263,9935.72,9.203992265316003
2017,PA,SAO FELIX DO XINGU,1507300,124806.0,11.734523823088082,1392878.257,11160.35,9.320212196361231
2017,PA,SAO FRANCISCO DO PARA,1507409,15454.0,9.645687854566217,204146.334,13209.93,9.488799796249525
